Y
0
-10
60
110
-90
-90
-80
-70
-40
40
40
60
80
120
-200
-200
-10
0
30
20
60
130
40
70
80
100
-170
-200
40
50
60
80
110
100
-130
-110
-80
-40
-170
-200
-20
-10
-10
0
30
80
-120
-120
70
-150
-150
-150
-60
-50
-40
-30
-10
60
-80
-70
-60
-40
-20
70
-150
-130
-120
-30
-190
-190
20
30
80
70
100
130
-10
-10
20
0
60
70
10
40
30
50
70
100
70
70
70
30
130
170
-70
-30
-40
-60
-200
-200
40
50
50
70
-10
-20
-30
-10
10
-200
-200
-200
-170
-190
170
-200
-20
-10
-10
-10
30
120
40
40
70
30
90
130
-50
-60
-60
-50
-40
0
200
200
200
200
200
200
200
200
200
200
200
200
10
0
-10
-20
-40
-120
200
200
200
200
200
200
200
200
200
200
200
200
90
60
50
60
50
-60
200
200
200
200
200
200
180
160
150
150
140
40
20
10
40
30
30
-40
0
-20
-30
-50
-30
-110
60
50
40
30
30
-80
170
160
200
120
130
20
200
200
200
200
200
200
120
130
120
100
70
50
100
80
70
80
80
70
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
110
110
110
100
80
90
10
80
50
40
80
20
-30
130
80
170
160
30
-10
200
200
200
200
200
200
30
20
10
30
20
-70
30
20
10
10
10
-70
200
200
200
200
200
200
-80
-90
-100
-90
200
200
30
10
10
20
0
-40
200
200
200
200
200
200
200
200
200
200
200
200
50
50
50
90
110
10
150
120
110
80
150
50
200
200
200
200
200
200
180
170
170
200
200
200
80
50
50
180
70
-40
200
200
200
200
200
200
-10
-20
-50
50
10
0
200
200
200
200
200
200
50
30
20
40
40
0
200
200
200
200
200
200
200
200
200
200
200
200
-50
-50
-50
120
200
190
80
70
70
80
110
40
200
200
200
200
200
200
40
40
20
10
30
-90
200
200
200
200
200
200
200
200
200
200
200
200
-80
-70
50
0
110
70
200
200
200
200
200
200
50
50
40
20
100
90
200
200
200
200
200
200
160
150
140
100
100
70
40
10
0
50
90
20
200
200
200
200
200
200
80
140
90
100
110
0
40
30
30
20
0
-80
50
40
50
0
-10
-100
110
70
60
60
60
-60
200
200
200
200
200
200
80
90
70
80
40
-10
200
200
200
200
200
200
200
200
200
200
200
200
-40
-50
-30
-80
20
-50
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
40
0
-20
30
-20
-50
0
0
-10
-30
70
70
160
100
90
100
60
-30
10
0
0
-10
-50
-100
200
200
200
200
200
200
-40
-60
-70
-50
-80
-100
50
20
10
40
40
-40
90
90
80
40
110
50
30
-20
-20
0
20
-60
200
200
200
200
200
200
160
200
170
170
150
70
200
200
200
200
200
200
70
60
50
30
20
-40
150
120
110
110
110
0
200
200
200
200
200
200
130
90
80
40
10
30
200
200
200
200
200
200
-40
-50
-60
-80
30
150
200
200
200
200
200
200
110
50
30
50
30
-60
200
200
200
190
200
200
120
110
110
100
110
0
90
100
80
100
80
-50
200
200
200
200
200
200
120
70
70
80
50
-30
30
20
20
20
-10
-70
-50
-60
-70
-70
-20
20
-70
-70
-100
-50
-30
-80
200
200
200
200
200
200
110
110
180
120
170
160
200
200
200
200
200
200
200
200
200
200
200
200
70
60
50
40
-20
-70
30
0
-10
10
-10
-40
150
160
130
180
160
40
200
200
200
200
200
200
200
200
200
200
200
200
60
20
50
0
-60
-70
200
200
200
200
200
200
200
200
200
200
200
200
90
90
80
60
50
-10
200
200
200
200
200
200
200
200
200
190
130
150
90
80
100
80
130
40
-20
40
0
-20
-50
-70
180
110
100
80
40
-20
160
170
160
160
100
70
200
200
200
200
200
200
130
140
110
90
170
120
200
190
180
200
200
170
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
120
110
100
80
90
70
200
200
70
60
10
10
200
200
200
160
130
-40
200
200
200
200
200
200
50
50
40
60
0
-10
10
30
20
0
30
-20
200
200
200
200
200
200
60
50
50
30
200
200
160
80
30
20
90
-50
200
200
200
200
200
200
200
200
200
200
200
200
-10
-10
160
30
200
60
100
100
80
40
120
100
200
200
200
200
200
200
200
200
200
200
200
200
200
110
170
160
-10
-30
200
200
200
200
200
200
60
50
40
70
190
100
200
200
200
200
200
200
70
60
50
120
30
60
200
200
200
200
200
200
200
200
200
200
200
200
-20
-30
-30
-50
190
200
200
150
110
130
80
100
200
200
200
200
200
200
60
50
140
40
-20
-40
200
200
200
200
200
200
200
200
200
200
200
200
190
120
160
200
200
180
200
200
200
200
200
200
140
130
80
100
200
150
200
200
200
200
200
200
200
200
190
170
200
200
190
130
0
10
150
0
200
200
200
200
200
200
200
80
70
180
160
60
60
40
20
0
170
-90
130
120
110
80
10
-10
130
100
90
180
0
-70
200
200
200
200
200
200
200
90
80
60
50
50
200
200
200
200
200
200
200
200
200
200
200
200
-20
-30
-40
-60
-30
-30
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
60
50
40
0
50
-50
100
90
200
80
200
100
200
200
120
90
30
-10
100
30
20
0
-10
-40
200
200
200
200
200
200
30
50
40
-60
100
-50
80
70
20
10
100
-70
110
90
200
50
200
120
60
40
-10
-20
10
-20
200
200
200
200
200
200
200
200
200
180
120
130
200
200
200
200
200
200
120
100
90
70
20
10
180
150
140
100
160
60
200
200
200
200
200
200
90
130
120
130
90
50
200
200
200
200
200
200
10
-20
-30
-80
200
120
200
200
200
200
200
200
200
130
150
40
30
-10
200
200
200
200
200
200
200
160
150
130
80
50
130
90
80
100
100
0
200
200
200
200
200
200
140
150
140
150
160
0
70
40
110
30
30
10
-50
-60
20
30
200
100
-20
-20
-40
10
110
10
200
200
200
200
200
200
200
170
200
190
170
200
200
200
200
200
200
200
200
200
200
200
200
200
170
130
120
110
50
-30
170
90
10
110
-60
-90
200
200
200
200
200
130
30
-10
10
20
-170
-200
0
0
0
0
60
-100
-140
-90
-150
-80
60
140
60
90
110
120
170
-50
-190
-200
-80
-30
-80
-20
50
50
-20
-180
100
120
160
180
-120
20
120
50
-50
30
-10
60
-60
100
-50
0
100
150
-100
-70
-10
-70
70
110
60
110
80
-40
10
90
150
-70
-70
-10
-160
-200
10
30
-30
-40
10
60
-10
30
10
-40
50
80
40
40
40
50
-170
-180
20
20
30
40
0
-80
20
10
-110
60
30
-20
-90
-50
-90
-40
-40
60
-150
-80
-180
-100
10
50
-90
-20
-120
-30
10
80
-40
-50
100
120
30
-60
-70
-20
40
-20
100
140
-40
0
-50
20
10
120
120
150
-130
-200
-200
-70
-70
-70
-80
10
60
-100
-40
-120
-40
60
70
-10
-190
-190
-50
-60
-90
-90
-90
10
50
130
130
-10
-30
-80
10
90
-110
-110
-110
-130
90
-150
-10
-10
-110
-10
50
-160
-90
-30
60
-40
90
120
20
20
10
20
60
110
140
190
10
70
40
170
100
110
120
130
70
-120
50
0
0
0
60
30
-120
-130
-140
-170
70
-200
150
-10
0
0
-200
-200
-40
-110
-10
-20
-50
0
10
0
100
60
70
80
100
150
200
-50
0
-60
-50
0
160
80
90
100
110
20
-200
-170
-180
-100
-60
-20
-200
-130
-150
-170
-200
150
200
-10
130
140
-100
-100
-10
-140
40
50
50
0
40
-180
80
80
90
100
200
200
-10
40
40
80
80
160
10
10
0
170
100
110
20
20
20
10
20
80
-130
-90
30
-90
40
140
-90
-60
-130
-60
-60
130
-140
-80
-150
-80
20
80
30
30
30
30
-200
-190
-60
-10
-70
-10
-10
110
-140
-160
-190
-200
-200
-50
-20
-20
-20
-150
-200
60
-110
-110
100
-10
100
-60
-60
-60
-70
200
-200
40
90
100
120
-20
-190
10
20
60
70
60
110
90
-120
-120
40
70
-30
-80
150
-70
-110
-40
10
-60
-20
-90
0
30
110
-90
-60
-120
-60
50
130
-200
-200
-200
-200
-60
130
10
100
0
40
60
160
-90
-60
-100
-50
30
90
-50
-10
10
0
10
80
-200
10
20
20
70
150
-100
-100
-130
-60
160
-110
-110
-140
-130
-90
-40
-80
-80
-90
-110
-50
-120
-80
-90
-100
-110
-80
200
50
110
120
-60
-30
60
30
30
30
40
60
-200
-50
-20
-60
0
80
140
-30
-20
-20
-10
50
-170
-50
-50
-50
-70
-30
-60
50
70
90
110
40
40
-120
-60
-140
-70
30
80
70
80
90
20
-20
-150
-80
-40
-100
-30
-10
50
-100
-80
-60
-60
-10
60
-160
40
-170
-20
50
-30
50
130
180
-100
-50
0
-40
50
100
40
40
20
20
90
110
-120
10
-60
20
-10
140
30
-200
-180
-180
-60
-90
-50
70
0
10
10
10
10
-200
120
130
140
-190
160
190
-110
-70
-150
-50
30
80
-80
-40
-120
-20
100
190
-180
-190
-20
40
-40
-40
-40
20
-200
-200
-100
-30
-10
120
-200
-200
0
30
-10
50
80
140
-170
-130
-120
-140
-150
-110
-170
-150
-130
-120
-200
-200
-20
-10
0
10
30
80
-20
110
150
10
-200
-200
-80
-70
-70
-80
-80
20
40
50
50
40
60
80
60
60
80
40
160
170
-20
-10
0
10
40
100
-60
80
-60
-50
-10
60
-200
-190
-150
-50
-200
-200
-20
-20
10
20
10
40
20
20
60
50
40
50
10
-10
-200
50
-200
-200
-30
-30
-10
70
-180
-150
-150
30
40
60
-120
-40
-10
-10
-10
20
30
20
0
0
0
0
30
50
-60
-50
-40
-20
0
60
-80
-60
-30
20
-200
-200
30
40
70
40
90
160
50
60
60
50
100
150
-200
-200
-200
-150
-200
-200
110
120
130
150
200
130
30
30
50
40
60
80
-200
80
100
110
-200
-200
90
100
110
130
-200
-200
30
20
20
40
60
100
-20
0
10
30
10
50
0
40
60
40
-190
-200
110
120
130
150
-120
-200
40
50
60
70
70
120
100
110
120
140
-190
-200
100
110
110
110
120
120
70
110
120
140
-190
-150
50
60
60
30
40
60
-200
-160
-120
-200
-200
0
-100
-60
90
-200
-200
140
-140
-160
50
-50
-80
60
70
60
70
60
80
60
70
80
60
60
-150
30
40
60
40
90
160
-60
-30
20
-20
-200
-200
-200
-200
-200
-160
-200
-200
130
180
190
200
180
120
200
-150
-180
0
-50
-170
10
130
50
50
50
30
-200
-20
-200
50
-200
-200
150
150
160
180
40
20
120
100
120
130
130
140
-150
-100
-80
20
-200
-200
10
0
10
30
20
70
10
20
30
50
70
160
40
50
60
0
90
120
-50
-40
-30
-20
20
80
0
50
70
180
-200
-200
30
30
20
20
50
80
-200
-200
-200
-200
-200
-200
-160
-150
-160
-110
-200
-200
0
70
80
40
90
110
-110
50
80
40
-30
-200
30
20
30
80
-200
-200
50
70
90
60
-10
-200
70
60
80
50
110
160
20
20
30
20
20
50
-40
-30
-20
0
30
120
10
20
40
10
90
130
180
-130
-160
-130
-200
50
50
50
80
100
160
-20
-20
-20
10
40
70
-30
-20
10
20
30
70
50
80
60
60
100
120
-150
-170
-140
-200
-100
-100
-90
-100
-70
-20
-200
-200
-190
-200
-200
70
80
30
30
70
130
-90
-80
-80
-60
-40
40
0
20
40
150
-200
-200
-10
0
30
40
70
140
20
50
70
120
-180
-200
60
70
80
100
60
110
-200
-200
-170
-130
-200
-200
-10
-10
-10
0
40
80
-150
-150
90
-170
-170
-160
-60
-60
-40
-40
-10
60
-80
-70
-60
-40
-20
70
-160
-140
-130
-40
-190
-200
30
40
90
110
110
150
-10
-10
20
10
60
80
40
60
50
70
90
120
100
100
110
70
160
200
-100
-50
-70
-80
-200
-200
60
70
80
90
-20
-20
-70
-40
-30
-200
-200
-200
-140
-160
-190
200
-200
-20
-10
0
-10
40
130
50
60
80
70
110
150
-60
-60
-50
-50
-30
20
200
200
200
200
200
200
200
200
200
200
200
200
0
-10
-20
-30
-50
-130
200
200
200
200
200
200
200
200
200
200
200
200
90
50
40
50
40
-70
200
200
200
200
200
200
180
160
150
140
140
40
10
0
30
20
10
-50
-20
-40
-40
-70
-50
-120
50
40
40
20
20
-90
170
160
200
120
120
20
200
200
200
200
200
200
120
130
120
100
60
40
100
80
70
80
80
60
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
110
110
100
90
70
80
10
70
30
30
70
10
-40
110
60
150
140
20
-30
200
200
200
200
200
200
20
10
0
20
10
-80
20
10
0
0
0
-70
200
200
200
200
200
200
-100
-100
-100
-100
200
200
20
-10
0
10
-10
-50
200
200
200
200
200
200
200
200
200
200
200
200
50
50
40
90
110
0
130
110
100
70
140
40
200
200
200
200
200
200
200
190
180
200
200
200
60
40
30
160
60
-50
200
200
200
200
200
200
-30
-40
-70
30
-10
-20
200
200
200
200
200
200
40
20
10
30
30
-10
200
200
200
200
200
200
200
200
200
200
200
200
-60
-60
-60
110
200
170
70
70
60
70
100
40
200
200
200
200
200
200
30
30
10
0
10
-100
200
200
200
200
200
200
200
200
200
200
200
200
-90
-70
40
-10
100
60
200
200
200
200
200
200
40
40
30
10
90
80
200
200
200
200
200
200
150
140
130
100
90
60
30
0
-10
40
80
10
200
200
200
200
200
200
60
130
80
80
90
-10
20
20
10
0
-10
-100
40
30
40
-10
-20
-110
100
60
50
50
50
-70
200
200
200
200
200
200
80
80
60
80
40
-20
200
200
200
200
200
200
200
200
200
200
200
200
-60
-60
-30
-100
20
-50
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
40
0
-10
30
-30
-60
-10
-10
-20
-40
60
60
140
80
70
80
50
-50
0
-10
-10
-20
-60
-110
200
200
200
200
200
200
-60
-70
-80
-50
-90
-110
50
30
20
40
40
-50
90
90
80
40
100
50
20
-20
-30
-10
10
-80
200
200
200
200
200
200
170
200
170
170
160
70
200
200
200
200
200
200
50
50
40
20
10
-50
140
110
100
110
100
0
200
200
200
200
200
200
120
80
70
30
0
20
200
200
200
200
200
200
-60
-70
-80
-100
20
140
200
200
200
200
200
200
100
40
30
40
20
-70
200
200
200
200
200
200
120
110
110
100
110
0
90
100
80
100
70
-50
200
200
200
200
200
200
100
50
50
60
30
-60
30
20
20
10
-10
-80
-70
-80
-90
-90
-20
20
-80
-80
-110
-60
-50
-100
200
200
200
200
200
200
110
110
180
120
170
160
200
200
200
200
200
200
200
200
200
200
200
200
60
50
40
30
-30
-90
10
-20
-30
-10
-30
-60
130
150
120
170
150
20
200
200
200
200
200
200
200
200
200
200
200
200
50
20
40
-10
-70
-80
200
200
200
200
200
200
200
200
200
200
200
200
90
80
70
50
40
-20
200
200
200
200
200
200
200
200
200
190
120
150
80
70
90
70
120
20
-30
30
-20
-40
-70
-80
170
110
90
70
30
-30
150
170
160
150
100
70
200
200
200
200
200
200
130
130
110
90
160
110
200
190
180
200
200
170
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
120
110
100
80
80
60
190
180
60
50
-10
-10
200
200
200
150
110
-60
200
200
200
200
200
200
40
30
20
40
-10
-20
0
20
10
-10
20
-30
200
200
200
200
200
200
50
40
40
20
200
200
150
70
10
10
70
-60
200
200
200
200
200
200
200
200
200
200
200
200
-10
-10
160
30
200
50
90
90
70
30
100
90
200
200
200
200
200
200
200
200
200
200
200
200
200
90
150
150
-20
-50
200
200
200
200
200
200
40
30
20
50
170
80
200
200
200
200
200
200
60
50
40
110
30
50
200
200
200
200
200
200
200
200
200
200
200
200
-30
-40
-50
-60
170
200
200
140
110
130
70
100
200
200
200
200
200
200
40
30
120
20
-30
-60
200
200
200
200
200
200
200
200
200
200
200
200
180
120
160
200
200
170
200
200
200
200
200
200
130
120
70
90
200
140
200
200
200
200
200
200
200
190
180
160
200
200
180
110
-10
0
140
-20
200
200
200
200
200
200
200
70
60
170
150
40
40
30
10
-10
150
-100
120
110
100
70
0
-20
120
90
80
160
-10
-80
200
200
200
200
200
200
200
80
70
50
40
40
200
200
200
200
200
200
200
200
200
200
200
200
-20
-30
-50
-60
-30
-40
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
50
50
30
0
40
-60
90
80
190
70
200
90
200
190
100
70
10
-30
90
20
10
-10
-20
-50
200
200
200
200
200
200
20
40
30
-60
90
-60
80
70
20
20
100
-70
110
90
190
50
200
110
50
30
-20
-30
0
-30
200
200
200
200
200
200
200
200
200
180
120
130
200
200
200
200
200
200
110
90
80
50
10
0
170
150
130
90
150
50
200
200
200
200
200
200
80
120
120
120
80
40
200
200
200
200
200
200
20
20
10
-100
200
110
200
200
200
200
200
200
200
120
140
30
20
-20
200
200
200
200
200
200
200
160
150
130
70
50
130
90
80
100
100
-10
200
200
200
200
200
200
120
130
120
130
140
-20
60
30
110
30
20
10
-70
-60
20
30
200
100
-30
-40
-50
-10
100
-10
200
200
200
200
200
200
200
170
200
180
170
200
200
200
200
200
200
200
200
200
200
200
200
200
150
120
110
100
40
-40
150
70
-10
80
-80
-110
200
200
200
200
200
120
0
-40
40
50
-190
-200
20
30
30
30
50
-110
-120
-70
-130
-60
80
150
80
70
90
150
200
-50
-190
-190
-200
-200
-60
-10
-60
0
50
70
-40
-200
140
150
190
200
-80
30
150
80
-20
50
20
90
-30
120
-20
20
120
170
-80
-50
0
-50
70
120
90
140
110
-20
10
90
180
-100
-80
-50
-190
-200
20
40
0
0
40
70
20
50
40
-10
60
80
80
80
80
80
-190
-190
40
40
50
60
-10
-90
30
-10
-120
70
20
-30
-70
-20
-70
-20
-20
60
-110
-40
-140
-60
20
60
-60
0
-80
-20
20
100
-20
-30
120
140
0
-90
-40
10
70
10
130
170
-10
20
-20
50
30
140
150
190
-100
-200
-200
-40
-50
-50
-50
50
80
-70
-10
-90
-10
70
90
-190
-30
-160
-170
-180
-190
-30
-70
-70
-70
-70
30
70
150
160
20
0
-40
40
100
-80
-80
-90
-100
100
-170
20
20
-90
20
70
-130
-50
10
70
0
100
130
40
50
30
40
90
130
180
200
50
110
80
190
120
130
140
160
90
-140
60
30
30
30
60
60
-80
-90
-100
-130
40
-200
140
-50
-30
20
-200
-200
-10
-70
0
10
-20
40
40
40
100
80
80
90
110
170
200
-20
20
-30
-20
20
190
110
120
120
140
-20
-200
-200
-200
-160
-120
-60
-200
-100
-100
-110
-130
190
200
-10
160
170
-70
-60
20
-110
50
80
90
40
20
-190
110
120
120
130
200
200
30
70
70
110
120
170
-20
0
30
190
70
80
20
30
30
20
40
100
-110
-60
40
-70
70
160
-60
-40
-70
-40
-40
160
-120
-60
-130
-50
20
90
70
70
70
70
-200
-200
-30
20
-40
20
20
110
-110
-120
-150
-180
-200
-200
-110
-70
-40
10
-200
-200
80
-90
-90
120
10
120
-20
-20
-20
-30
200
-200
60
70
80
140
-40
-200
30
30
80
90
80
130
120
-100
-100
40
90
-10
-50
180
-40
-70
-10
20
-40
-10
-40
10
40
130
-70
-40
-100
-40
70
140
-40
-50
-60
-200
-30
160
40
130
30
70
90
180
-80
-50
-90
-40
50
80
-30
10
10
30
30
80
-200
40
50
50
100
160
-70
-70
-100
-30
190
-130
-120
-110
-100
-100
-40
-50
-50
-60
-70
-20
-140
-50
-50
-60
-80
-40
200
80
130
140
-60
-30
60
50
60
60
70
30
-200
-30
10
-40
30
80
140
0
0
0
10
80
-180
-30
-30
-50
-20
0
-50
-20
0
30
90
0
10
-90
-30
-110
-40
40
90
90
100
110
40
-10
-160
-60
-50
-70
-30
-10
50
-100
-80
-60
-60
-10
60
-170
-130
40
-170
30
90
10
90
150
200
-80
-40
20
-20
70
120
60
60
40
40
110
130
0
40
-60
60
30
170
20
-200
-190
-200
-30
60
-30
80
0
20
40
40
-20
-200
150
160
170
-200
190
200
-80
-40
-120
-20
30
100
-40
0
-90
10
120
200
-130
-140
-160
-180
-10
50
-70
-70
-60
0
-200
-200
-110
-50
-20
110
-200
-200
20
40
10
70
90
150
-190
-140
-130
-150
-160
-120
-200
-180
-150
-140
-200
-200
-20
-10
0
10
30
90
20
90
130
-10
-200
-200
-90
-80
-80
-80
-80
30
40
50
80
70
70
90
80
90
100
70
180
180
-10
-10
10
20
50
110
-60
110
-60
-50
-10
60
-200
-200
-190
-90
-200
-200
-20
-10
20
20
20
50
10
20
50
50
40
50
-10
-30
-200
30
-200
-200
-50
-50
-30
70
-190
-160
-160
10
20
70
-130
-50
-10
0
0
20
40
30
10
10
10
10
50
70
-50
-40
-20
-10
20
70
-120
-100
-70
-20
-200
-200
40
50
70
70
100
170
50
60
70
80
110
160
-200
-200
-200
-170
-200
-200
140
150
160
180
200
140
40
40
60
50
70
90
-200
40
80
140
-200
-200
110
120
130
150
-200
-200
30
20
20
40
60
110
-10
0
20
40
20
60
-30
10
30
20
-200
-200
140
150
160
180
-140
-200
50
60
70
80
80
140
110
130
140
160
-200
-200
110
120
150
150
140
140
50
80
110
160
-200
-170
50
60
60
60
50
70
-200
-200
-160
-200
-200
-30
-120
-90
60
-200
-200
180
-110
-130
80
-40
-60
60
60
60
90
70
80
80
90
100
80
30
-170
40
50
70
70
100
190
-110
-70
-20
-60
-200
-200
-200
-200
-200
-200
-200
-200
170
200
200
200
200
130
200
-110
-130
40
-50
-170
50
160
50
50
60
40
-200
-40
-200
30
-200
-200
180
180
200
200
40
20
130
110
130
160
140
150
-190
-140
-120
-20
-200
-200
20
10
20
40
40
90
20
30
50
60
80
170
40
50
60
20
100
120
-40
-40
-30
-20
20
80
-30
20
40
150
-200
-200
30
30
50
50
60
90
-200
-200
-200
-200
-200
-200
-200
-200
-200
-150
-200
-200
20
90
100
60
90
110
-180
-10
20
-30
-90
-200
-30
-30
-20
60
-200
-200
20
50
80
40
-30
-200
90
90
100
70
140
160
20
20
30
30
30
60
-20
-10
-10
10
50
140
20
20
50
30
90
140
200
-90
-130
-190
-150
-200
70
80
70
110
130
180
-20
-20
0
10
50
70
-30
-20
10
20
30
80
80
100
90
90
110
130
-120
-140
-170
-160
-200
-110
-110
-100
-110
-80
-30
-200
-200
-200
-200
-200
-200
70
80
70
60
80
140
-90
-80
-80
-60
-30
50
-30
-10
10
140
-200
-200
-10
0
40
70
70
140
10
30
50
150
-180
-200
90
80
90
120
30
120
-200
-200
-200
-190
-200
-200
-10
0
0
0
50
90
-170
-170
110
-190
-180
-170
-70
-60
-50
-40
-10
60
-80
-70
-60
-40
-20
70
-170
-150
-130
-50
-200
-200
50
60
100
130
130
170
-10
0
20
30
60
90
60
80
70
90
110
120
130
140
140
100
190
200
-120
-80
-90
-100
-200
-200
50
90
100
120
-20
-20
-100
-80
-60
-200
-200
-200
-110
-130
-160
200
-200
-10
0
0
0
50
140
60
70
90
110
130
170
-60
-50
-50
-40
-20
30
200
200
200
200
200
200
200
200
200
200
200
200
-10
-20
-20
-40
-60
-140
200
200
200
200
200
200
200
200
200
200
200
200
80
50
40
50
30
-70
200
200
200
200
200
200
170
160
150
140
140
30
0
-10
20
10
0
-60
-30
-50
-60
-80
-60
-130
40
40
30
20
10
-100
160
160
200
120
120
10
200
200
200
200
200
200
110
120
120
100
50
40
100
80
70
70
70
60
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
200
120
100
90
90
70
70
0
50
20
10
50
-10
-60
100
50
140
120
0
-50
200
200
200
200
200
200
10
0
-10
10
0
-90
20
10
-10
